IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2012,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,39,,,30.1,,49.3,39.0 [30.1-49.3],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2012,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,39.5,,,30.8,,49.3,39.5 [30.8-49.3],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2012,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,45.2,,,30.7,,60.8,45.2 [30.7-60.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2012,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,47.2,,,40.1,,54.1,47.2 [40.1-54.1],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,12.8,,,4.8,,26,12.8 [4.8-26.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,12.9,,,5,,25.9,12.9 [5.0-25.9],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,14.9,,,6.1,,27.7,14.9 [6.1-27.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,15.2,,,6.6,,27.8,15.2 [6.6-27.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,18.2,,,12.9,,25.8,18.2 [12.9-25.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,18.2,,,6,,31.8,18.2 [6.0-31.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,18.6,,,13.3,,25.9,18.6 [13.3-25.9],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,18.6,,,14.4,,23.7,18.6 [14.4-23.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,19.5,,,15.4,,24.5,19.5 [15.4-24.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,22.4,,,17.2,,27.6,22.4 [17.2-27.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,22.6,,,17.5,,27.6,22.6 [17.5-27.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,23.4,,,11.1,,34.9,23.4 [11.1-34.9],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,26.7,,,17.6,,34.8,26.7 [17.6-34.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,27.9,,,19.6,,38.5,27.9 [19.6-38.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,28.3,,,20.3,,38.7,28.3 [20.3-38.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,28.9,,,21.6,,35.6,28.9 [21.6-35.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,29.1,,,19.3,,41.8,29.1 [19.3-41.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,29.3,,,19.8,,41.5,29.3 [19.8-41.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,30.5,,,19.1,,44.4,30.5 [19.1-44.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,30.9,,,19.8,,44.2,30.9 [19.8-44.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,32.1,,,27.6,,36.8,32.1 [27.6-36.8],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,32.8,,,20.8,,44.1,32.8 [20.8-44.1],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,32.9,,,23.6,,44.7,32.9 [23.6-44.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,MYS,Malaysia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,33,,,23.4,,45.2,33.0 [23.4-45.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,33.1,,,25.2,,42.7,33.1 [25.2-42.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,33.5,,,29.2,,38.5,33.5 [29.2-38.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,36.1,,,19,,54.2,36.1 [19.0-54.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,36.3,,,23.2,,50.4,36.3 [23.2-50.4],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,36.5,,,19.6,,54.6,36.5 [19.6-54.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,39.2,,,30.5,,49,39.2 [30.5-49.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,39.7,,,31.2,,49,39.7 [31.2-49.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,46,,,31.3,,62.2,46.0 [31.3-62.2],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,KHM,Cambodia,Year,2011,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,47.7,,,40.9,,54.6,47.7 [40.9-54.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,12.7,,,4.7,,26,12.7 [4.7-26.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,12.8,,,4.9,,25.9,12.8 [4.9-25.9],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,15,,,6.2,,27.9,15.0 [6.2-27.9],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,15.3,,,6.6,,28,15.3 [6.6-28.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,18.3,,,13,,26,18.3 [13.0-26.0],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,SGP,Singapore,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Pregnant women (aged 15-49 years),PREGNANCYSTATUS_PREGNANT,,,,,,,18.4,,,6.2,,32.1,18.4 [6.2-32.1],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,18.6,,,13.4,,26.1,18.6 [13.4-26.1],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,19.3,,,14.9,,24.7,19.3 [14.9-24.7],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,WPR,Western Pacific,Country,PHL,Philippines,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Women of reproductive age (aged 15-49 years),PREGNANCYSTATUS_TOTAL,,,,,,,20.3,,,15.9,,25.5,20.3 [15.9-25.5],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),text,SEAR,South-East Asia,Country,THA,Thailand,Year,2010,FALSE,Sex,Female,SEX_FMLE,Pregnancy status,Non-pregnant women (aged 15-49 years),PREGNANCYSTATUS_NONPREGNANT,,,,,,,22.4,,,17.3,,27.6,22.4 [17.3-27.6],,WHO Global Anaemia estimates. Prevalence of anaemia in women of reproductive age (%). Global Health Observatory (GHO) data. Geneva: World Health Organization (https://www.who.int/data/gho),EN,2025-04-28T16:00:00.000Z
